"","code_location","pretty_location","group","date","code_name","value"
"388","Whatcom","Whatcom","foster_care_trend",2009,"trend_0",3.69
"389","Whitman","Whitman","foster_care_trend",2009,"trend_0",4.03
"390","Yakima","Yakima","foster_care_trend",2009,"trend_0",5.56
"391","Adams","Adams","foster_care_trend",2010,"trend_0",5.32444444444444
"392","Asotin","Asotin","foster_care_trend",2010,"trend_0",4.68
"393","Benton","Benton","foster_care_trend",2010,"trend_0",3.84
"394","Chelan","Chelan","foster_care_trend",2010,"trend_0",3.38
"395","Clallam","Clallam","foster_care_trend",2010,"trend_0",7.31
"396","Clark","Clark","foster_care_trend",2010,"trend_0",5.73
"397","Columbia","Columbia","foster_care_trend",2010,"trend_0",5.32444444444444
"398","Cowlitz","Cowlitz","foster_care_trend",2010,"trend_0",5.78
"399","Douglas","Douglas","foster_care_trend",2010,"trend_0",0.48
"400","Ferry","Ferry","foster_care_trend",2010,"trend_0",5.32444444444444
"401","Franklin","Franklin","foster_care_trend",2010,"trend_0",1.16
"402","Garfield","Garfield","foster_care_trend",2010,"trend_0",5.32444444444444
"403","Grant","Grant","foster_care_trend",2010,"trend_0",4.85
"404","Grays_Harbor","Grays Harbor","foster_care_trend",2010,"trend_0",7.95
"405","Island","Island","foster_care_trend",2010,"trend_0",2.09
"406","Jefferson","Jefferson","foster_care_trend",2010,"trend_0",9
"407","King","King","foster_care_trend",2010,"trend_0",2.27
"408","Kitsap","Kitsap","foster_care_trend",2010,"trend_0",5.2
"409","Kittitas","Kittitas","foster_care_trend",2010,"trend_0",5.88
"410","Klickitat","Klickitat","foster_care_trend",2010,"trend_0",8.03
"411","Lewis","Lewis","foster_care_trend",2010,"trend_0",4.98
"412","Lincoln","Lincoln","foster_care_trend",2010,"trend_0",5.32444444444444
"413","Mason","Mason","foster_care_trend",2010,"trend_0",4.2
"414","Okanogan","Okanogan","foster_care_trend",2010,"trend_0",5.79
"415","Pacific","Pacific","foster_care_trend",2010,"trend_0",4.27
"416","Pend_Oreille","Pend Oreille","foster_care_trend",2010,"trend_0",5.32444444444444
"417","Pierce","Pierce","foster_care_trend",2010,"trend_0",6.35
"418","San_Juan","San Juan","foster_care_trend",2010,"trend_0",5.32444444444444
"419","Skagit","Skagit","foster_care_trend",2010,"trend_0",5.48
"420","Skamania","Skamania","foster_care_trend",2010,"trend_0",5.32444444444444
"421","Snohomish","Snohomish","foster_care_trend",2010,"trend_0",4.11
"422","Spokane","Spokane","foster_care_trend",2010,"trend_0",5.68
"423","Stevens","Stevens","foster_care_trend",2010,"trend_0",4.67
"424","Thurston","Thurston","foster_care_trend",2010,"trend_0",2.58
"425","Wahkiakum","Wahkiakum","foster_care_trend",2010,"trend_0",5.32444444444444
"426","Walla_Walla","Walla Walla","foster_care_trend",2010,"trend_0",3.1
"427","Whatcom","Whatcom","foster_care_trend",2010,"trend_0",3.55
"428","Whitman","Whitman","foster_care_trend",2010,"trend_0",3.26
"429","Yakima","Yakima","foster_care_trend",2010,"trend_0",4.44
"430","Adams","Adams","foster_care_trend",2011,"trend_0",2.86833333333333
"431","Asotin","Asotin","foster_care_trend",2011,"trend_0",6.67
"432","Benton","Benton","foster_care_trend",2011,"trend_0",3.74
"433","Chelan","Chelan","foster_care_trend",2011,"trend_0",2.63
"434","Clallam","Clallam","foster_care_trend",2011,"trend_0",8.51
"435","Clark","Clark","foster_care_trend",2011,"trend_0",5.17
"436","Columbia","Columbia","foster_care_trend",2011,"trend_0",2.86833333333333
"437","Cowlitz","Cowlitz","foster_care_trend",2011,"trend_0",4.25
"438","Douglas","Douglas","foster_care_trend",2011,"trend_0",0.1
"439","Ferry","Ferry","foster_care_trend",2011,"trend_0",2.86833333333333
"440","Franklin","Franklin","foster_care_trend",2011,"trend_0",0.7
"441","Garfield","Garfield","foster_care_trend",2011,"trend_0",2.86833333333333
"442","Grant","Grant","foster_care_trend",2011,"trend_0",5.5
"443","Grays_Harbor","Grays Harbor","foster_care_trend",2011,"trend_0",7.08
"444","Island","Island","foster_care_trend",2011,"trend_0",1.55
"445","Jefferson","Jefferson","foster_care_trend",2011,"trend_0",2.96
"446","King","King","foster_care_trend",2011,"trend_0",1.9
"447","Kitsap","Kitsap","foster_care_trend",2011,"trend_0",3.3
"448","Kittitas","Kittitas","foster_care_trend",2011,"trend_0",4.69
"449","Klickitat","Klickitat","foster_care_trend",2011,"trend_0",3.81
"450","Lewis","Lewis","foster_care_trend",2011,"trend_0",3.46
"451","Lincoln","Lincoln","foster_care_trend",2011,"trend_0",2.86833333333333
"452","Mason","Mason","foster_care_trend",2011,"trend_0",3.5
"453","Okanogan","Okanogan","foster_care_trend",2011,"trend_0",4.81
"454","Pacific","Pacific","foster_care_trend",2011,"trend_0",3.54
"455","Pend_Oreille","Pend Oreille","foster_care_trend",2011,"trend_0",2.86833333333333
"456","Pierce","Pierce","foster_care_trend",2011,"trend_0",4.76
"457","San_Juan","San Juan","foster_care_trend",2011,"trend_0",2.86833333333333
"458","Skagit","Skagit","foster_care_trend",2011,"trend_0",4
"459","Skamania","Skamania","foster_care_trend",2011,"trend_0",2.86833333333333
"460","Snohomish","Snohomish","foster_care_trend",2011,"trend_0",3.89
"461","Spokane","Spokane","foster_care_trend",2011,"trend_0",5.71
"462","Stevens","Stevens","foster_care_trend",2011,"trend_0",6.76
"463","Thurston","Thurston","foster_care_trend",2011,"trend_0",3.59
"464","Wahkiakum","Wahkiakum","foster_care_trend",2011,"trend_0",2.86833333333333
"465","Walla_Walla","Walla Walla","foster_care_trend",2011,"trend_0",6.42
"466","Whatcom","Whatcom","foster_care_trend",2011,"trend_0",3.17
"467","Whitman","Whitman","foster_care_trend",2011,"trend_0",4.49
"468","Yakima","Yakima","foster_care_trend",2011,"trend_0",4.04
"469","Adams","Adams","foster_care_trend",2012,"trend_0",3.46
"470","Asotin","Asotin","foster_care_trend",2012,"trend_0",7.62
"471","Benton","Benton","foster_care_trend",2012,"trend_0",3.96
"472","Chelan","Chelan","foster_care_trend",2012,"trend_0",3.71
"473","Clallam","Clallam","foster_care_trend",2012,"trend_0",7.44
"474","Clark","Clark","foster_care_trend",2012,"trend_0",4.56
"475","Columbia","Columbia","foster_care_trend",2012,"trend_0",3.46
"476","Cowlitz","Cowlitz","foster_care_trend",2012,"trend_0",3.33
"477","Douglas","Douglas","foster_care_trend",2012,"trend_0",0.1
"478","Ferry","Ferry","foster_care_trend",2012,"trend_0",3.46
"479","Franklin","Franklin","foster_care_trend",2012,"trend_0",0.71
"480","Garfield","Garfield","foster_care_trend",2012,"trend_0",3.46
"481","Grant","Grant","foster_care_trend",2012,"trend_0",5.01
"482","Grays_Harbor","Grays Harbor","foster_care_trend",2012,"trend_0",8.02
"483","Island","Island","foster_care_trend",2012,"trend_0",1.2
"484","Jefferson","Jefferson","foster_care_trend",2012,"trend_0",5.83
"485","King","King","foster_care_trend",2012,"trend_0",1.96
"486","Kitsap","Kitsap","foster_care_trend",2012,"trend_0",3.37
"487","Kittitas","Kittitas","foster_care_trend",2012,"trend_0",3.75
"488","Klickitat","Klickitat","foster_care_trend",2012,"trend_0",7.94
"489","Lewis","Lewis","foster_care_trend",2012,"trend_0",3.9
"490","Lincoln","Lincoln","foster_care_trend",2012,"trend_0",3.46
"491","Mason","Mason","foster_care_trend",2012,"trend_0",4.42
"492","Okanogan","Okanogan","foster_care_trend",2012,"trend_0",6.68
"493","Pacific","Pacific","foster_care_trend",2012,"trend_0",5.27
"494","Pend_Oreille","Pend Oreille","foster_care_trend",2012,"trend_0",3.46
"495","Pierce","Pierce","foster_care_trend",2012,"trend_0",4.33
"496","San_Juan","San Juan","foster_care_trend",2012,"trend_0",3.46
"497","Skagit","Skagit","foster_care_trend",2012,"trend_0",3.29
"498","Skamania","Skamania","foster_care_trend",2012,"trend_0",3.46
"499","Snohomish","Snohomish","foster_care_trend",2012,"trend_0",4.18
"500","Spokane","Spokane","foster_care_trend",2012,"trend_0",6.37
"501","Stevens","Stevens","foster_care_trend",2012,"trend_0",6.08
"502","Thurston","Thurston","foster_care_trend",2012,"trend_0",3.31
"503","Wahkiakum","Wahkiakum","foster_care_trend",2012,"trend_0",3.46
"504","Walla_Walla","Walla Walla","foster_care_trend",2012,"trend_0",7.61
"505","Whatcom","Whatcom","foster_care_trend",2012,"trend_0",3.23
"506","Whitman","Whitman","foster_care_trend",2012,"trend_0",2.24
"507","Yakima","Yakima","foster_care_trend",2012,"trend_0",4.71
"508","Adams","Adams","foster_care_trend",2013,"trend_0",5.125
"509","Asotin","Asotin","foster_care_trend",2013,"trend_0",11.21
"510","Benton","Benton","foster_care_trend",2013,"trend_0",3.12
"511","Chelan","Chelan","foster_care_trend",2013,"trend_0",5.14
"512","Clallam","Clallam","foster_care_trend",2013,"trend_0",10.32
"513","Clark","Clark","foster_care_trend",2013,"trend_0",4.56
"514","Columbia","Columbia","foster_care_trend",2013,"trend_0",5.125
"515","Cowlitz","Cowlitz","foster_care_trend",2013,"trend_0",4.16
"516","Douglas","Douglas","foster_care_trend",2013,"trend_0",0.49
"517","Ferry","Ferry","foster_care_trend",2013,"trend_0",5.125
"518","Franklin","Franklin","foster_care_trend",2013,"trend_0",0.66
"519","Garfield","Garfield","foster_care_trend",2013,"trend_0",5.125
"520","Grant","Grant","foster_care_trend",2013,"trend_0",4.5
"521","Grays_Harbor","Grays Harbor","foster_care_trend",2013,"trend_0",9.53
"522","Island","Island","foster_care_trend",2013,"trend_0",2.27
"523","Jefferson","Jefferson","foster_care_trend",2013,"trend_0",5.77
"524","King","King","foster_care_trend",2013,"trend_0",2.43
"525","Kitsap","Kitsap","foster_care_trend",2013,"trend_0",3.32
"526","Kittitas","Kittitas","foster_care_trend",2013,"trend_0",4.54
"527","Klickitat","Klickitat","foster_care_trend",2013,"trend_0",9.58
"528","Lewis","Lewis","foster_care_trend",2013,"trend_0",4.26
"529","Lincoln","Lincoln","foster_care_trend",2013,"trend_0",5.125
"530","Mason","Mason","foster_care_trend",2013,"trend_0",7.29
"531","Okanogan","Okanogan","foster_care_trend",2013,"trend_0",4.17
"532","Pacific","Pacific","foster_care_trend",2013,"trend_0",7.45
"533","Pend_Oreille","Pend Oreille","foster_care_trend",2013,"trend_0",5.125
"534","Pierce","Pierce","foster_care_trend",2013,"trend_0",4.67
"535","San_Juan","San Juan","foster_care_trend",2013,"trend_0",5.125
"536","Skagit","Skagit","foster_care_trend",2013,"trend_0",2.93
"537","Skamania","Skamania","foster_care_trend",2013,"trend_0",5.125
"538","Snohomish","Snohomish","foster_care_trend",2013,"trend_0",3.86
"539","Spokane","Spokane","foster_care_trend",2013,"trend_0",6.91
"540","Stevens","Stevens","foster_care_trend",2013,"trend_0",4.24
"541","Thurston","Thurston","foster_care_trend",2013,"trend_0",3.41
"542","Wahkiakum","Wahkiakum","foster_care_trend",2013,"trend_0",5.125
"543","Walla_Walla","Walla Walla","foster_care_trend",2013,"trend_0",10.47
"544","Whatcom","Whatcom","foster_care_trend",2013,"trend_0",3.93
"545","Whitman","Whitman","foster_care_trend",2013,"trend_0",2.31
"546","Yakima","Yakima","foster_care_trend",2013,"trend_0",5.03
"547","Adams","Adams","foster_care_trend",2014,"trend_0",5.46142857142857
"548","Asotin","Asotin","foster_care_trend",2014,"trend_0",8.55
"549","Benton","Benton","foster_care_trend",2014,"trend_0",3.87
"550","Chelan","Chelan","foster_care_trend",2014,"trend_0",5.1
"551","Clallam","Clallam","foster_care_trend",2014,"trend_0",7.74
"552","Clark","Clark","foster_care_trend",2014,"trend_0",4.08
"553","Columbia","Columbia","foster_care_trend",2014,"trend_0",5.46142857142857
"554","Cowlitz","Cowlitz","foster_care_trend",2014,"trend_0",5.19
"555","Douglas","Douglas","foster_care_trend",2014,"trend_0",0.58
"556","Ferry","Ferry","foster_care_trend",2014,"trend_0",5.46142857142857
"557","Franklin","Franklin","foster_care_trend",2014,"trend_0",0.76
"558","Garfield","Garfield","foster_care_trend",2014,"trend_0",5.46142857142857
"559","Grant","Grant","foster_care_trend",2014,"trend_0",5.44
"560","Grays_Harbor","Grays Harbor","foster_care_trend",2014,"trend_0",7.85
"561","Island","Island","foster_care_trend",2014,"trend_0",2.13
"562","Jefferson","Jefferson","foster_care_trend",2014,"trend_0",6.05
"563","King","King","foster_care_trend",2014,"trend_0",2.67
"564","Kitsap","Kitsap","foster_care_trend",2014,"trend_0",3.49
"565","Kittitas","Kittitas","foster_care_trend",2014,"trend_0",5.91
"566","Klickitat","Klickitat","foster_care_trend",2014,"trend_0",11.72
"567","Lewis","Lewis","foster_care_trend",2014,"trend_0",4
"568","Lincoln","Lincoln","foster_care_trend",2014,"trend_0",5.46142857142857
"569","Mason","Mason","foster_care_trend",2014,"trend_0",7.51
"570","Okanogan","Okanogan","foster_care_trend",2014,"trend_0",4.8
"571","Pacific","Pacific","foster_care_trend",2014,"trend_0",4.93
"572","Pend_Oreille","Pend Oreille","foster_care_trend",2014,"trend_0",5.46142857142857
"573","Pierce","Pierce","foster_care_trend",2014,"trend_0",5.17
"574","San_Juan","San Juan","foster_care_trend",2014,"trend_0",5.46142857142857
"575","Skagit","Skagit","foster_care_trend",2014,"trend_0",3.74
"576","Skamania","Skamania","foster_care_trend",2014,"trend_0",5.46142857142857
"577","Snohomish","Snohomish","foster_care_trend",2014,"trend_0",3.09
"578","Spokane","Spokane","foster_care_trend",2014,"trend_0",6.44
"579","Stevens","Stevens","foster_care_trend",2014,"trend_0",3.24
"580","Thurston","Thurston","foster_care_trend",2014,"trend_0",3.92
"581","Wahkiakum","Wahkiakum","foster_care_trend",2014,"trend_0",5.46142857142857
"582","Walla_Walla","Walla Walla","foster_care_trend",2014,"trend_0",6.09
"583","Whatcom","Whatcom","foster_care_trend",2014,"trend_0",4.98
"584","Whitman","Whitman","foster_care_trend",2014,"trend_0",3.39
"585","Yakima","Yakima","foster_care_trend",2014,"trend_0",5.38
"586","Adams","Adams","foster_care_trend",2015,"trend_0",NA
"587","Asotin","Asotin","foster_care_trend",2015,"trend_0",NA
"588","Benton","Benton","foster_care_trend",2015,"trend_0",NA
"589","Chelan","Chelan","foster_care_trend",2015,"trend_0",NA
"590","Clallam","Clallam","foster_care_trend",2015,"trend_0",NA
"591","Clark","Clark","foster_care_trend",2015,"trend_0",NA
"592","Columbia","Columbia","foster_care_trend",2015,"trend_0",NA
"593","Cowlitz","Cowlitz","foster_care_trend",2015,"trend_0",NA
"594","Douglas","Douglas","foster_care_trend",2015,"trend_0",NA
"595","Ferry","Ferry","foster_care_trend",2015,"trend_0",NA
"596","Franklin","Franklin","foster_care_trend",2015,"trend_0",NA
"597","Garfield","Garfield","foster_care_trend",2015,"trend_0",NA
"598","Grant","Grant","foster_care_trend",2015,"trend_0",NA
"599","Grays_Harbor","Grays Harbor","foster_care_trend",2015,"trend_0",NA
"600","Island","Island","foster_care_trend",2015,"trend_0",NA
"601","Jefferson","Jefferson","foster_care_trend",2015,"trend_0",NA
"602","King","King","foster_care_trend",2015,"trend_0",NA
"603","Kitsap","Kitsap","foster_care_trend",2015,"trend_0",NA
"604","Kittitas","Kittitas","foster_care_trend",2015,"trend_0",NA
"605","Klickitat","Klickitat","foster_care_trend",2015,"trend_0",NA
"606","Lewis","Lewis","foster_care_trend",2015,"trend_0",NA
"607","Lincoln","Lincoln","foster_care_trend",2015,"trend_0",NA
"608","Mason","Mason","foster_care_trend",2015,"trend_0",NA
"609","Okanogan","Okanogan","foster_care_trend",2015,"trend_0",NA
"610","Pacific","Pacific","foster_care_trend",2015,"trend_0",NA
"611","Pend_Oreille","Pend Oreille","foster_care_trend",2015,"trend_0",NA
"612","Pierce","Pierce","foster_care_trend",2015,"trend_0",NA
"613","San_Juan","San Juan","foster_care_trend",2015,"trend_0",NA
"614","Skagit","Skagit","foster_care_trend",2015,"trend_0",NA
"615","Skamania","Skamania","foster_care_trend",2015,"trend_0",NA
"616","Snohomish","Snohomish","foster_care_trend",2015,"trend_0",NA
"617","Spokane","Spokane","foster_care_trend",2015,"trend_0",NA
"618","Stevens","Stevens","foster_care_trend",2015,"trend_0",NA
"619","Thurston","Thurston","foster_care_trend",2015,"trend_0",NA
"620","Wahkiakum","Wahkiakum","foster_care_trend",2015,"trend_0",NA
"621","Walla_Walla","Walla Walla","foster_care_trend",2015,"trend_0",NA
"622","Whatcom","Whatcom","foster_care_trend",2015,"trend_0",NA
"623","Whitman","Whitman","foster_care_trend",2015,"trend_0",NA
"624","Yakima","Yakima","foster_care_trend",2015,"trend_0",NA
"625","Adams","Adams","foster_care_trend",2000,"trend_1",0.37007874015748
"626","Asotin","Asotin","foster_care_trend",2000,"trend_1",0.62962962962963
"627","Benton","Benton","foster_care_trend",2000,"trend_1",0.471264367816092
"628","Chelan","Chelan","foster_care_trend",2000,"trend_1",0.343434343434343
"629","Clallam","Clallam","foster_care_trend",2000,"trend_1",0.388489208633094
"630","Clark","Clark","foster_care_trend",2000,"trend_1",0.234962406015038
"631","Columbia","Columbia","foster_care_trend",2000,"trend_1",0.37007874015748
"632","Cowlitz","Cowlitz","foster_care_trend",2000,"trend_1",0.346456692913386
"633","Douglas","Douglas","foster_care_trend",2000,"trend_1",0.117647058823529
"634","Ferry","Ferry","foster_care_trend",2000,"trend_1",0.37007874015748
"635","Franklin","Franklin","foster_care_trend",2000,"trend_1",0.392156862745098
"636","Garfield","Garfield","foster_care_trend",2000,"trend_1",0.37007874015748
"637","Grant","Grant","foster_care_trend",2000,"trend_1",0.48
"638","Grays_Harbor","Grays Harbor","foster_care_trend",2000,"trend_1",0.4296875
"639","Island","Island","foster_care_trend",2000,"trend_1",0.252631578947368
"640","Jefferson","Jefferson","foster_care_trend",2000,"trend_1",0.25
"641","King","King","foster_care_trend",2000,"trend_1",0.352568613652357
"642","Kitsap","Kitsap","foster_care_trend",2000,"trend_1",0.272511848341232
"643","Kittitas","Kittitas","foster_care_trend",2000,"trend_1",0.12
"644","Klickitat","Klickitat","foster_care_trend",2000,"trend_1",0.138888888888889
"645","Lewis","Lewis","foster_care_trend",2000,"trend_1",0.385135135135135
"646","Lincoln","Lincoln","foster_care_trend",2000,"trend_1",0.37007874015748
"647","Mason","Mason","foster_care_trend",2000,"trend_1",0.303571428571429
"648","Okanogan","Okanogan","foster_care_trend",2000,"trend_1",0.153846153846154
"649","Pacific","Pacific","foster_care_trend",2000,"trend_1",0.377777777777778
"650","Pend_Oreille","Pend Oreille","foster_care_trend",2000,"trend_1",0.37007874015748
"651","Pierce","Pierce","foster_care_trend",2000,"trend_1",0.313307984790875
"652","San_Juan","San Juan","foster_care_trend",2000,"trend_1",0.37007874015748
"653","Skagit","Skagit","foster_care_trend",2000,"trend_1",0.258064516129032
"654","Skamania","Skamania","foster_care_trend",2000,"trend_1",0.37007874015748
"655","Snohomish","Snohomish","foster_care_trend",2000,"trend_1",0.369318181818182
"656","Spokane","Spokane","foster_care_trend",2000,"trend_1",0.388480392156863
"657","Stevens","Stevens","foster_care_trend",2000,"trend_1",0.343283582089552
